TotalCharges,MonthlyCharges,tenure,Contract,PaymentMethod,OnlineSecurity,TechSupport,gender,OnlineBackup,InternetService,PaperlessBilling
8547.15,118.2,72,2,2,2,2,1,2,1,1
727.85,51.45,14,1,1,0,0,0,2,0,0
357.6,59.45,6,0,2,0,0,1,2,0,0
159.35,19.5,8,2,0,1,1,0,1,2,0
280.85,19.55,17,1,3,1,1,0,1,2,0
6069.25,93.55,65,1,2,2,2,1,0,1,0
3274.35,59.3,57,1,3,2,2,0,0,0,1
1359.0,102.25,13,0,1,0,0,1,0,1,1
1777.9,95.9,19,0,1,0,0,1,0,1,1
6109.65,109.8,56,1,0,2,0,0,2,1,0
1122.4,78.1,14,0,2,0,0,0,0,1,1
2020.9,39.9,52,0,2,2,0,1,0,0,1
3795.45,64.9,58,2,1,2,2,0,2,0,1
4504.55,95.05,47,0,2,0,2,0,2,1,1
3579.15,53.4,67,0,1,0,2,0,0,0,1
49.7,24.9,2,0,1,0,0,1,0,0,1
276.5,44.7,6,0,1,0,0,1,0,0,0
8175.9,114.0,71,2,0,2,2,1,2,1,1
890.35,20.25,46,2,0,1,1,0,1,2,0
259.8,53.85,5,0,1,2,2,0,0,0,0
5588.8,83.85,67,0,0,2,0,1,2,1,0
50.6,20.2,3,0,0,1,1,1,1,2,0
58.0,19.95,3,0,3,1,1,0,1,2,0
5568.35,104.2,52,0,2,2,0,1,0,1,1
2203.65,50.25,42,0,2,0,0,0,0,0,1
938.95,20.35,50,1,3,1,1,1,1,2,1
2024.1,90.0,23,0,2,2,0,1,2,1,1
3623.95,54.2,67,2,1,2,2,0,2,0,0
2369.05,99.5,25,0,2,0,0,0,2,1,1
3877.95,99.1,39,1,3,2,0,0,2,1,0
4577.9,66.9,69,2,3,2,2,0,2,0,1
25.85,25.85,1,1,3,0,0,0,0,0,0
2871.5,91.05,32,0,2,0,0,1,0,1,0
672.55,71.0,9,0,2,0,0,0,0,1,0
1573.7,93.2,16,0,1,0,0,0,2,1,1
1270.55,20.95,60,2,0,1,1,1,1,2,1
7711.45,109.2,72,2,0,0,2,0,2,1,1
126.05,19.35,5,0,3,1,1,1,1,2,0
2193.65,85.8,26,0,1,2,0,0,0,1,1
64.55,19.85,3,0,3,1,1,1,1,2,0
31.2,19.65,2,0,2,1,1,1,1,2,1
38.25,20.5,2,1,0,1,1,0,1,2,0
3348.1,89.65,36,1,1,2,2,0,0,0,1
533.6,74.35,7,0,3,2,0,1,0,1,0
2907.55,49.45,60,2,1,0,0,0,2,0,1
1620.8,89.1,19,0,2,0,0,0,2,1,1
3480.35,75.15,45,2,1,2,2,1,0,0,0
293.85,70.65,4,0,2,0,0,1,0,1,1
3243.45,104.2,31,0,2,0,2,0,0,1,1
4137.2,90.05,47,0,2,2,0,1,0,1,0
79.25,79.25,1,0,2,0,0,1,0,1,1
44.9,44.9,1,0,0,0,0,0,0,0,1
19.4,19.4,1,0,1,1,1,0,1,2,0
5348.65,88.75,59,0,1,0,0,0,0,1,1
659.65,70.1,10,0,2,0,0,1,0,1,1
3180.5,91.0,35,0,1,2,0,1,0,1,0
118.5,29.65,4,0,2,0,0,1,0,0,1
3023.85,90.8,32,1,2,2,0,1,2,1,1
3365.85,77.85,43,0,2,0,0,1,2,1,1
195.3,54.3,4,0,2,0,0,1,0,0,0
1031.1,18.95,54,2,3,1,1,0,1,2,1
997.65,95.15,11,0,0,0,0,0,0,1,1
6471.85,102.4,66,2,0,2,0,0,0,1,1
6241.35,99.9,61,1,2,0,0,1,0,1,1
6501.35,88.7,72,2,1,2,2,1,2,0,0
2317.1,54.3,44,1,2,0,2,1,0,0,1
2237.55,55.7,41,0,0,0,0,1,0,0,1
5231.3,103.95,50,1,2,2,0,1,0,1,1
5275.8,110.85,47,1,1,2,2,1,0,1,1
165.5,20.15,8,2,3,1,1,1,1,2,0
358.5,20.05,18,0,3,1,1,1,1,2,0
6614.9,91.95,72,2,1,2,2,1,2,0,1
80.5,80.5,1,0,2,0,0,1,0,1,0
2421.75,55.65,42,0,2,0,0,0,0,0,0
1294.6,74.7,18,0,2,0,0,0,2,1,1
1299.1,104.15,13,1,1,0,0,0,2,1,1
5733.4,83.65,68,1,0,0,2,0,2,1,1
305.55,72.2,4,0,0,0,0,1,0,1,1
7430.75,110.05,69,2,1,2,0,1,2,1,1
900.5,51.5,17,0,3,0,2,1,0,0,0
630.6,25.5,25,2,1,1,1,1,1,2,0
3856.75,89.55,43,0,3,0,0,1,0,1,1
1222.65,19.5,59,2,1,1,1,0,1,2,0
374.8,80.7,5,0,2,2,0,0,2,1,0
1625.0,77.5,21,1,3,2,2,1,2,0,0
7234.8,105.1,69,1,1,2,2,0,2,1,1
331.85,25.15,13,0,0,0,0,1,0,0,1
3959.35,95.25,42,0,0,0,0,1,2,1,1
5088.4,95.65,52,0,1,0,2,1,2,1,1
3969.4,85.0,46,0,2,2,0,1,0,1,0
4860.85,80.8,61,2,0,2,2,1,2,0,1
788.05,24.85,29,1,3,0,0,1,0,0,1
1266.35,54.75,25,1,1,0,2,0,2,0,1
470.95,85.75,5,0,2,0,2,0,0,1,1
688.2,50.75,15,1,2,0,0,1,0,0,0
387.7,20.15,19,2,3,1,1,0,1,2,0
845.25,20.05,44,2,3,1,1,1,1,2,0
560.6,98.25,6,0,2,0,0,0,2,1,1
4230.25,71.6,58,2,1,2,2,1,2,0,0
4983.05,81.45,62,1,1,2,0,1,2,1,1
4113.15,58.4,70,1,0,0,2,0,2,0,1
25.7,25.7,1,0,3,0,0,0,0,0,1
521.0,53.7,10,2,1,2,2,1,2,0,0
471.85,19.6,26,1,0,1,1,1,1,2,1
5976.9,89.4,66,0,1,0,0,1,2,1,0
506.9,69.0,7,0,2,0,0,0,0,1,1
4299.75,84.2,51,1,0,0,2,1,2,1,0
7548.6,106.1,72,2,1,2,2,1,2,1,1
1654.75,25.75,65,2,3,1,1,1,1,2,0
80.35,46.05,2,0,0,0,0,1,0,0,0
4551.5,64.95,70,1,0,2,2,1,2,0,0
6227.5,85.45,72,2,1,0,2,1,2,0,1
20.05,20.05,1,0,3,1,1,0,1,2,0
76.4,76.4,1,0,3,0,0,0,2,1,1
514.0,100.5,5,0,2,0,0,0,0,1,1
57.5,20.7,3,0,3,1,1,1,1,2,0
1474.35,25.3,58,2,1,1,1,1,1,2,1
880.2,40.05,22,0,3,2,0,1,0,0,0
3270.25,100.6,33,0,0,0,0,1,2,1,1
69.95,69.95,1,0,2,0,0,1,0,1,0
3919.15,74.0,54,0,0,0,0,1,0,1,0
7285.7,99.4,72,2,2,0,0,1,2,1,1
93.3,93.3,1,0,2,0,0,1,0,1,1
169.05,49.15,3,0,2,0,0,1,0,0,1
7658.3,107.45,72,2,1,2,2,0,2,1,0
5959.3,83.6,72,2,1,2,0,0,2,0,1
5295.7,99.05,54,0,1,0,0,1,0,1,1
4693.2,80.1,59,1,2,0,2,0,2,0,1
3512.9,65.3,54,2,0,2,0,1,2,0,1
5231.2,89.55,60,2,2,0,0,1,0,1,1
3603.45,60.8,60,2,1,0,2,0,2,0,0
217.45,74.5,3,0,2,0,0,1,0,1,0
6875.35,99.15,69,2,0,2,0,0,0,1,0
19.25,19.25,1,0,2,1,1,0,1,2,0
2021.35,39.45,50,0,1,2,0,1,0,0,1
2564.95,44.85,56,0,1,0,0,0,0,0,1
5611.75,97.2,60,2,2,2,2,0,0,1,1
7610.1,110.55,69,1,3,2,2,1,0,1,1
35.05,35.05,1,0,3,0,0,0,0,0,0
73.0,73.0,1,0,2,0,0,0,2,1,1
45.75,19.9,3,0,3,1,1,0,1,2,1
4543.95,76.95,60,2,0,0,2,1,2,0,0
450.4,35.4,13,2,3,0,2,0,0,0,0
1297.35,20.45,62,2,0,1,1,1,1,2,0
4442.75,96.75,45,1,0,2,0,0,2,1,0
1423.15,54.2,25,1,2,0,2,0,0,0,0
4378.35,100.1,44,2,0,0,2,1,0,1,0
74.2,45.25,2,0,3,0,0,0,0,0,1
2716.3,83.85,33,0,1,0,0,1,2,1,1
70.1,70.1,1,0,2,0,0,0,0,1,1
450.65,20.85,22,1,0,1,1,0,1,2,0
1175.85,33.45,35,0,3,0,2,0,0,0,1
558.8,20.2,29,2,3,1,1,0,1,2,0
2220.1,85.9,27,1,2,2,0,1,0,1,1
3283.05,61.0,54,1,2,0,2,1,2,0,1
142.35,70.65,2,0,2,0,0,0,0,1,1
4939.25,86.9,57,1,2,0,0,1,0,1,1
4237.5,69.4,62,2,0,2,2,1,2,0,0
335.95,20.35,15,1,1,1,1,0,1,2,0
33.2,20.35,2,0,3,1,1,1,1,2,0
7188.5,104.3,70,2,0,0,2,0,0,1,1
926.25,44.95,21,0,2,0,0,0,0,0,1
1119.35,49.45,23,1,2,0,2,0,0,0,1
116.6,20.6,6,1,3,1,1,1,1,2,0
68.8,19.55,4,2,1,1,1,1,1,2,0
287.4,99.0,3,0,1,2,0,0,0,1,1
2341.55,93.5,23,0,2,0,0,0,0,1,1
1362.85,54.55,26,1,1,2,2,1,0,0,0
163.6,20.05,8,0,3,1,1,0,1,2,0
2254.2,83.95,26,0,2,0,0,1,0,1,1
145.15,79.45,2,0,2,0,0,1,2,1,1
7752.3,116.2,67,2,1,2,2,1,2,1,0
6585.35,93.7,71,2,0,0,0,0,0,1,1
4786.1,79.85,59,1,1,2,2,0,2,0,0
3835.55,100.0,39,1,2,0,0,1,0,1,0
397.0,19.6,21,2,3,1,1,1,1,2,0
19.7,19.7,1,0,3,1,1,1,1,2,0
1027.25,20.2,48,2,0,1,1,0,1,2,0
1580.1,50.4,31,1,1,2,0,0,2,0,1
7222.75,113.35,64,1,2,2,2,0,2,1,0
3769.7,80.0,46,0,0,0,0,1,2,1,1
4233.95,80.95,52,2,0,0,2,0,0,0,1
1680.25,24.9,67,2,3,1,1,0,1,2,1
3725.5,54.9,67,0,2,0,0,0,2,0,0
413.65,75.55,5,0,2,0,0,0,0,1,0
7707.7,109.25,71,2,2,0,2,0,2,1,0
714.15,77.65,9,0,0,0,0,0,0,1,1
2497.2,95.0,26,0,2,2,0,0,2,1,1
8309.55,116.3,71,1,0,2,2,1,2,1,1
601.55,19.9,32,0,0,1,1,0,1,2,0
139.25,70.35,2,0,2,0,0,0,0,1,0
1888.25,25.6,71,2,1,1,1,0,1,2,0
2773.9,44.45,60,1,2,2,0,0,0,0,1
5409.75,100.15,55,1,2,0,0,0,0,1,1
5643.4,105.4,54,1,1,2,2,1,2,1,1
197.7,95.85,2,0,2,0,0,1,0,1,1
401.3,73.85,6,0,3,0,0,0,0,1,1
3238.4,70.1,48,2,1,2,0,0,2,0,1
1573.05,25.25,63,2,3,1,1,1,1,2,0
79.15,79.15,1,0,2,0,0,1,2,1,1
235.8,21.05,12,0,1,1,1,1,1,2,0
1364.75,24.95,54,0,0,0,0,1,0,0,1
1985.15,64.5,30,1,2,0,2,0,0,0,1
655.85,19.65,30,0,0,1,1,0,1,2,0
303.15,79.0,4,0,2,0,0,0,0,1,1
4335.2,105.95,40,1,1,0,2,0,0,1,1
647.5,75.85,9,0,2,0,2,0,0,1,1
1574.45,91.85,17,0,2,2,2,0,0,1,0
2748.7,43.6,62,2,1,0,0,0,2,0,1
2483.65,91.25,28,1,0,0,2,1,2,1,1
6367.2,89.75,70,2,1,2,2,0,2,0,0
4904.2,104.4,46,2,0,0,2,0,2,1,1
2044.95,90.15,23,0,3,0,0,0,0,1,0
1794.8,40.3,47,1,2,2,2,1,0,0,0
7173.15,105.25,68,2,0,2,0,1,2,1,1
6441.4,106.0,60,1,2,0,2,0,0,1,1
7039.05,104.0,67,2,2,0,2,0,2,1,1
921.4,69.65,14,0,2,0,2,0,0,0,1
4018.35,74.3,57,0,2,0,0,1,0,1,1
5448.6,100.9,55,1,3,2,0,0,0,1,0
20.25,20.25,1,0,3,1,1,1,1,2,1
49.9,49.9,1,0,3,0,2,1,0,0,1
2085.45,96.9,23,0,1,0,2,1,0,1,1
1358.85,100.35,13,0,2,2,0,0,0,1,1
5135.15,104.1,47,0,2,0,0,1,2,1,1
730.1,20.1,38,1,3,1,1,1,1,2,0
2869.85,74.95,38,0,0,0,0,0,0,1,1
118.25,56.55,2,0,1,0,0,0,2,0,1
49.25,49.25,1,0,1,0,2,1,0,0,1
1108.6,68.6,15,0,0,0,0,1,0,1,1
1815.65,69.05,26,0,1,0,0,0,0,1,1
730.4,19.7,35,2,1,1,1,0,1,2,0
75.45,20.05,3,0,3,1,1,1,1,2,1
5071.05,103.7,50,0,2,0,2,1,2,1,0
4014.6,94.4,42,0,2,2,0,1,0,1,1
568.85,54.95,10,0,1,2,2,1,0,0,1
5860.7,93.7,61,1,0,2,2,0,2,1,0
7279.35,110.25,68,2,1,2,2,0,2,1,0
1064.95,98.9,10,1,2,2,0,1,0,1,1
5769.6,89.75,65,1,2,2,0,1,2,1,0
5886.85,80.45,72,2,0,2,2,0,0,0,1
4238.45,79.4,55,0,2,0,2,1,2,1,0
20.3,20.3,1,0,3,1,1,0,1,2,1
418.3,62.8,7,0,0,0,2,0,0,0,0
136.05,74.9,2,0,3,0,0,0,0,1,1
708.2,74.85,9,0,2,2,0,0,0,1,1
788.55,25.85,27,2,1,1,1,1,1,2,1
700.85,101.95,7,0,2,0,0,1,0,1,1
4378.8,68.3,64,2,3,0,2,0,2,0,1
3442.8,48.4,70,2,0,2,2,1,0,0,0
181.7,94.0,2,0,2,0,0,1,0,1,1
7171.7,105.05,67,2,2,2,2,1,2,1,1
4016.85,89.3,45,0,1,0,0,0,2,1,1
553.0,25.15,24,2,1,1,1,0,1,2,0
96.85,19.5,4,2,1,1,1,1,1,2,0
4122.9,92.95,44,0,0,0,0,1,0,1,1
1482.3,20.7,72,2,3,1,1,0,1,2,1
74.3,74.3,1,0,1,0,0,0,2,1,1
1240.8,19.35,66,2,0,1,1,1,1,2,0
44.65,44.65,1,0,3,0,2,1,2,0,1
1095.3,84.05,13,0,2,2,0,1,0,1,0
788.8,80.7,10,0,0,0,0,1,2,1,1
6578.55,104.35,65,0,2,0,0,1,2,1,1
19.55,19.55,1,0,3,1,1,1,1,2,0
2802.3,74.05,38,1,2,2,2,1,2,0,0
857.75,40.1,23,2,3,2,2,1,0,0,0
184.4,20.1,10,1,3,1,1,0,1,2,0
364.55,101.7,4,0,2,0,0,1,2,1,1
6093.3,83.55,72,2,1,2,2,1,0,0,1
1861.1,56.85,35,0,2,0,2,0,2,0,0
20.4,20.4,1,0,3,1,1,0,1,2,0
1079.65,19.55,58,2,1,1,1,0,1,2,0
7475.1,106.15,70,1,2,0,2,1,2,1,1
2862.55,78.95,38,1,1,0,0,1,2,0,0
3069.45,49.75,60,0,2,0,0,0,2,0,1
2349.8,92.4,26,0,1,2,0,1,2,1,1
469.25,58.2,8,1,0,2,2,0,2,0,0
4213.35,102.6,41,1,2,0,2,1,0,1,1
3301.05,91.95,36,0,1,0,0,0,2,1,1
3529.95,65.25,54,1,0,0,2,1,0,0,0
7723.7,106.0,71,2,0,0,0,1,2,1,1
4144.9,73.1,55,0,2,0,0,0,0,1,1
4265.0,59.75,72,2,0,2,0,0,2,0,0
154.65,55.1,3,0,3,2,2,0,0,0,1
3246.45,59.8,54,2,0,0,0,0,2,0,1
8337.45,116.6,72,2,0,2,2,1,2,1,1
5731.4,109.3,52,2,2,2,2,1,0,1,1
6176.6,101.4,60,1,0,2,0,0,0,1,1
1905.4,50.65,39,0,1,0,0,0,0,0,1
931.9,56.15,15,1,3,0,0,0,0,0,0
7348.8,106.5,69,2,0,0,2,1,0,1,1
776.25,19.2,43,1,3,1,1,1,1,2,1
5243.05,83.0,63,1,0,2,2,0,2,0,0
141.65,70.1,2,0,2,0,0,1,0,1,0
7679.65,108.3,72,2,0,2,2,0,2,1,1
2954.5,91.05,32,0,0,0,0,0,0,1,1
1006.9,25.25,40,2,1,1,1,1,1,2,0
2540.1,45.35,58,1,2,2,0,0,2,0,1
3097.2,43.9,67,2,2,2,2,1,0,0,0
3807.35,77.5,51,0,2,2,0,0,0,1,1
2484.0,79.3,31,1,3,0,2,1,0,0,1
5785.65,84.9,69,0,1,2,0,1,2,1,1
2619.15,79.25,32,1,2,0,2,1,0,1,1
1524.85,71.05,21,2,1,2,2,0,2,0,0
2790.65,53.75,52,1,2,2,0,1,0,0,0
1784.5,24.25,72,2,1,1,1,0,1,2,0
3937.45,54.2,72,2,2,0,0,0,2,0,1
2276.1,44.25,52,1,0,2,0,1,0,0,0
2029.05,50.05,41,1,0,0,2,0,0,0,0
802.35,20.15,41,2,3,1,1,1,1,2,0
418.4,69.25,6,0,3,0,0,0,0,1,1
4653.25,69.35,67,1,1,2,2,1,2,0,1
275.9,19.35,16,0,3,1,1,0,1,2,0
343.45,19.15,17,2,3,1,1,1,1,2,0
2130.45,61.0,35,0,3,2,0,1,2,0,0
1191.4,20.5,58,2,1,1,1,0,1,2,0
50.5,50.5,1,0,2,0,0,1,0,0,1
2554.0,50.2,52,2,3,0,2,1,2,0,0
5589.45,79.6,70,2,0,2,2,0,0,0,0
467.7,24.9,19,2,0,1,1,0,1,2,1
74.4,74.4,1,0,2,0,0,1,0,1,1
3756.45,106.9,35,0,2,2,2,0,0,1,1
3334.9,101.35,32,0,2,0,0,0,0,1,1
920.5,55.35,17,0,1,2,2,0,0,0,1
3431.75,50.55,67,1,1,0,0,0,2,0,0
150.35,19.5,9,0,0,1,1,0,1,2,0
2587.7,79.45,31,1,3,0,2,1,2,0,1
367.95,90.65,4,0,2,2,0,1,0,1,0
5125.75,89.85,58,1,0,2,2,1,2,1,1
4801.1,79.0,60,1,3,2,2,1,0,0,0
6219.6,104.65,58,1,2,0,2,1,0,1,1
19.55,19.55,1,0,3,1,1,1,1,2,0
550.1,19.9,27,2,3,1,1,0,1,2,0
7862.25,116.25,66,1,2,2,2,1,2,1,1
1242.2,87.75,15,0,0,2,0,1,0,1,1
4871.05,100.05,47,0,2,0,0,1,0,1,1
3190.65,81.3,41,0,1,2,0,0,0,1,1
2666.75,44.3,59,0,2,0,0,1,0,0,1
3533.6,70.35,50,2,1,0,0,0,0,1,0
792.15,44.45,17,1,1,2,0,1,0,0,0
295.65,49.15,6,0,2,2,0,1,0,0,1
1459.35,29.45,51,0,1,0,0,1,2,0,1
4398.15,100.55,44,0,2,0,2,1,2,1,0
4297.95,85.3,49,0,1,0,0,1,2,1,1
167.3,95.65,2,0,2,0,0,1,2,1,0
4096.9,69.1,59,1,3,2,2,1,0,0,1
3454.6,70.35,50,0,0,2,0,1,2,0,1
1286.0,20.6,59,2,3,1,1,0,1,2,0
1387.0,74.15,18,0,3,0,0,1,0,1,0
786.3,75.05,10,0,2,0,0,1,0,1,0
641.25,44.6,14,1,2,0,0,1,0,0,0
705.45,21.45,35,2,0,1,1,1,1,2,0
345.5,43.45,8,1,3,0,0,1,0,0,1
345.9,20.05,18,1,0,1,1,1,1,2,0
5811.8,94.15,60,1,0,2,0,0,2,1,0
94.4,94.4,1,0,2,0,0,0,0,1,0
124.45,19.55,6,2,3,1,1,0,1,2,0
1375.6,75.9,19,0,3,2,2,0,2,0,1
3491.55,64.15,53,1,0,2,2,1,2,0,0
7920.7,109.55,72,2,0,2,0,1,2,1,1
6640.7,110.8,60,2,1,0,2,0,2,1,1
55.0,55.0,1,0,1,0,0,0,0,0,1
718.1,53.45,13,0,3,0,2,0,0,0,0
320.4,69.95,5,0,1,0,0,0,0,1,0
101.45,101.45,1,0,2,0,0,1,0,1,1
1334.45,97.0,13,0,2,0,0,1,0,1,0
3358.65,90.6,37,1,0,2,2,1,2,0,1
4764.0,73.55,64,0,3,2,0,1,0,1,1
350.3,67.95,5,0,0,0,2,0,0,0,0
5703.0,94.35,61,2,0,0,2,0,2,1,1
69.5,69.5,1,0,2,0,0,0,0,1,1
18.85,18.85,1,0,3,1,1,1,1,2,1
525.55,19.4,26,1,3,1,1,1,1,2,0
69.2,69.2,1,0,2,0,0,0,0,1,1
483.15,19.75,24,2,3,1,1,1,1,2,0
934.8,54.6,17,1,2,0,2,1,0,0,0
786.5,29.8,26,0,3,0,0,0,0,0,1
69.65,69.65,1,0,2,0,0,1,0,1,1
4086.3,101.85,40,0,2,2,0,1,0,1,0
5364.8,103.05,52,0,2,0,0,1,2,1,1
82.3,82.3,1,0,2,0,0,0,2,1,1
20.3,20.3,1,0,3,1,1,1,1,2,0
770.4,35.1,21,2,3,2,2,0,0,0,0
6816.95,105.7,67,1,0,0,0,0,2,1,1
2419.55,56.25,44,0,0,2,2,0,0,0,0
4138.7,60.35,70,1,2,0,2,1,2,0,0
267.6,79.25,3,0,2,0,0,1,0,1,0
3457.45,59.8,56,2,0,2,0,1,2,0,1
1115.2,84.6,13,0,2,0,0,0,0,1,1
5435.6,93.4,58,0,0,2,0,0,2,1,1
4186.3,94.2,42,0,2,0,0,0,0,1,1
25.05,25.05,1,0,2,0,0,1,0,0,0
4630.2,99.65,46,2,3,2,2,0,0,1,0
3221.25,50.65,63,2,0,2,0,0,0,0,1
688.5,60.9,11,0,2,0,2,1,2,0,1
867.1,59.65,15,0,0,0,2,1,0,0,1
4746.05,64.7,72,2,2,2,2,1,2,0,1
712.85,25.1,29,0,1,0,0,0,0,0,1
48.95,48.95,1,0,2,0,0,1,0,0,0
355.1,54.85,6,0,2,0,0,0,0,0,0
45.3,45.3,1,0,2,0,0,1,0,0,0
5764.7,91.35,63,1,2,0,0,1,2,1,1
167.3,85.85,2,0,2,0,0,1,0,1,1
428.45,25.1,18,2,3,1,1,0,1,2,0
1505.35,34.0,43,0,0,2,2,0,0,0,0
693.45,45.9,15,1,3,2,2,0,2,0,0
930.4,95.2,10,0,2,0,0,1,0,1,0
1177.95,20.5,55,2,3,1,1,1,1,2,0
5069.65,100.6,49,1,0,0,2,1,0,1,1
324.25,55.3,6,0,3,0,0,1,2,0,1
1458.1,20.35,70,2,1,1,1,1,1,2,0
156.4,74.85,2,0,3,0,0,1,0,1,1
2298.9,36.1,63,1,0,2,2,1,0,0,0
1679.65,65.8,25,0,0,0,2,0,2,0,1
369.6,20.35,18,1,0,1,1,0,1,2,0
2998.0,105.8,28,0,2,0,2,1,2,1,1
5206.55,96.75,53,1,3,2,2,0,2,1,1
3626.1,102.35,35,1,0,0,0,1,2,1,1
24.4,24.4,1,0,3,0,0,1,0,0,0
7968.85,115.65,70,1,1,2,2,1,2,1,0
152.45,79.85,2,0,2,0,2,1,0,1,1
1959.5,73.05,26,0,2,0,2,0,2,0,1
2053.05,64.35,34,1,2,2,0,0,2,0,0
398.55,20.5,19,2,3,1,1,0,1,2,0
1130.85,76.0,15,0,3,0,0,1,0,1,1
3425.35,54.75,62,1,1,2,0,0,0,0,0
4323.45,104.75,42,0,0,0,0,0,2,1,1
703.55,74.65,9,0,2,2,0,0,2,0,1
1275.7,51.15,24,0,2,2,0,1,0,0,1
2965.75,41.95,68,2,2,2,0,1,2,0,1
1647.0,54.35,31,0,3,0,2,1,0,0,0
56.25,56.25,1,0,2,0,0,0,0,0,1
2249.95,106.1,21,0,2,0,2,1,0,1,1
6109.75,96.0,63,1,2,0,0,0,2,1,1
159.4,79.75,2,0,0,0,0,0,0,1,1
3751.15,61.45,61,2,0,0,2,0,2,0,1
68.65,68.65,1,0,2,0,0,0,0,1,0
411.25,19.65,18,1,3,1,1,1,1,2,0
105.5,19.0,6,1,1,1,1,0,1,2,0
3320.6,100.0,33,0,2,0,0,0,2,1,1
327.45,20.25,16,0,0,1,1,1,1,2,0
5669.5,98.7,56,0,2,0,2,0,0,1,1
465.45,19.8,23,1,3,1,1,1,1,2,0
704.3,73.8,9,0,2,0,0,1,0,1,1
1369.8,100.2,14,0,2,0,0,0,2,1,1
1107.25,74.9,15,0,0,0,0,1,0,1,1
95.55,20.05,5,0,1,1,1,1,1,2,0
6375.2,106.2,61,0,2,2,0,1,2,1,1
8152.3,116.55,70,2,1,2,2,1,2,1,1
1566.75,99.7,15,0,2,2,0,1,0,1,1
130.25,19.7,8,2,3,1,1,1,1,2,0
162.15,19.5,8,2,3,1,1,0,1,2,0
110.05,29.15,4,0,3,2,0,0,0,0,1
1885.15,55.0,34,1,3,2,0,0,2,0,0
6302.85,90.8,68,2,1,2,2,1,2,0,1
2264.5,51.0,45,1,0,0,2,0,2,0,0
816.8,90.1,9,0,2,0,0,0,0,1,1
1253.5,59.05,22,0,3,2,2,0,0,0,1
41.2,20.3,2,0,3,1,1,0,1,2,0
5265.55,72.95,70,2,0,0,2,1,2,0,0
693.3,73.55,10,1,1,2,2,0,0,0,0
5997.1,84.3,72,2,1,2,2,1,0,0,0
3824.2,78.0,49,1,1,0,0,0,2,0,0
3886.05,72.1,54,1,3,0,2,0,2,0,0
7283.25,106.75,71,2,1,2,0,0,2,1,1
412.55,19.25,22,1,3,1,1,0,1,2,1
1070.25,20.55,50,2,1,1,1,0,1,2,0
817.95,20.0,43,1,3,1,1,0,1,2,0
1171.3,24.65,45,2,1,1,1,0,1,2,1
6548.65,103.5,64,0,0,2,0,1,2,1,1
625.65,23.85,23,2,3,1,1,0,1,2,0
1911.5,25.8,68,2,1,1,1,0,1,2,0
70.85,70.85,1,0,2,0,0,0,0,1,1
134.7,69.8,2,0,1,0,0,1,0,1,1
1507.0,59.45,26,1,1,0,2,1,0,0,0
2978.3,54.55,55,0,0,0,2,1,0,0,1
299.3,20.05,14,0,2,1,1,1,1,2,1
5832.65,82.55,71,2,2,2,2,1,0,0,1
5567.55,81.25,64,1,2,2,2,1,2,0,0
450.8,70.75,7,0,1,0,2,0,0,0,1
4166.35,74.3,57,2,1,2,2,0,2,0,1
1215.6,94.1,13,0,2,0,0,0,2,1,0
91.7,29.7,3,0,1,2,0,0,0,0,0
7898.45,109.7,72,2,1,0,2,1,2,1,0
3915.4,96.35,40,0,1,0,0,0,2,1,1
979.5,66.6,14,0,1,0,2,1,0,0,1
90.05,44.5,2,0,2,0,0,1,0,0,1
7432.05,110.9,66,1,1,0,2,1,2,1,0
4026.4,105.0,38,0,2,0,2,0,0,1,1
25.3,25.3,1,0,2,0,0,1,0,0,1
1193.05,55.15,22,1,1,0,2,1,2,0,1
20.1,20.1,1,0,3,1,1,1,1,2,1
398.55,80.1,5,0,3,0,0,1,0,1,1
1958.45,69.05,29,1,0,2,2,1,0,0,0
69.9,69.9,1,0,3,0,0,1,0,1,1
63.15,20.4,3,0,3,1,1,0,1,2,0
1301.1,19.7,71,2,1,1,1,1,1,2,0
484.05,50.1,9,0,2,0,0,1,2,0,1
4528.0,101.4,43,0,2,0,0,1,2,1,1
3887.85,83.45,48,1,1,2,0,0,2,0,1
2208.75,86.65,26,0,1,2,0,1,2,1,1
238.15,20.15,9,0,0,1,1,0,1,2,0
80.8,80.8,1,0,2,0,0,1,0,1,1
958.15,19.4,46,2,1,1,1,0,1,2,0
118.3,62.05,2,0,0,0,0,1,0,0,0
76.45,76.45,1,0,2,0,0,1,0,1,1
3845.45,60.05,64,2,0,2,2,1,0,0,1
1094.5,91.3,12,0,2,0,0,0,2,1,1
573.75,95.75,6,0,2,0,0,1,0,1,1
1267.0,20.35,59,1,3,1,1,0,1,2,0
633.45,94.05,7,1,3,0,0,0,2,1,1
6129.65,84.1,72,2,1,2,0,0,2,0,1
1218.25,78.75,16,0,2,0,0,1,0,1,1
1405.3,55.55,25,0,1,0,0,1,0,0,0
2274.9,62.65,34,0,2,2,2,0,2,0,0
74.5,74.5,1,0,2,0,0,0,0,1,1
1068.85,102.1,10,0,1,0,0,0,2,1,1
533.9,20.1,24,1,3,1,1,1,1,2,0
676.15,70.3,10,1,2,2,0,0,2,0,0
3804.4,53.65,69,1,1,2,0,1,2,0,1
1118.8,20.75,57,2,3,1,1,1,1,2,0
5236.4,103.4,50,1,0,0,2,1,2,1,1
1386.8,50.8,28,1,3,2,2,1,0,0,0
